,benchmark_value,cash,date,execution_loss,long_exposure,pnl,portfolio_value,positions,short_exposure
528,95593.0,100000,2016-09-19 12:20:23.099280,-158,223951,-2800,323951,"{u'A': 0, u'B': 23}",0
529,95692.0,100000,2016-09-19 12:55:02.104930,-154,304413,-3072,404413,"{u'A': 3, u'B': 24}",0
530,95965.0,100000,2016-09-19 13:29:48.956000,-154,305433,-4059,405433,"{u'A': 3, u'B': 24}",0
531,96077.0,100000,2016-09-19 15:06:41.612780,-158,342998,-4310,442998,"{u'A': 5, u'B': 23}",0
532,96152.0,100000,2016-09-19 15:39:39.096670,-157,319678,-4539,419678,"{u'A': 4, u'B': 23}",0
533,95993.0,100000,2016-09-19 16:14:08.060140,-151,305343,-3944,405343,"{u'A': 3, u'B': 24}",0
534,95937.0,100000,2016-09-19 16:52:45.097530,-149,395292,-3684,495292,"{u'A': 6, u'B': 26}",0
535,95913.0,100000,2016-09-19 17:24:53.850640,-151,471537,-3555,571537,"{u'A': 8, u'B': 29}",0
536,95962.0,100000,2016-09-19 17:57:39.145210,-155,377478,-3693,477478,"{u'A': 4, u'B': 29}",0
537,95950.0,100000,2016-09-19 19:17:14.873090,-163,353894,-3630,453894,"{u'A': 3, u'B': 29}",0
538,95864.0,100000,2016-09-19 20:54:28.209100,-166,400568,-3220,500568,"{u'A': 5, u'B': 29}",0
539,95826.0,100000,2016-09-19 22:42:54.140340,-165,457266,-3040,557266,"{u'A': 7, u'B': 30}",0
540,95834.0,100000,2016-09-19 23:47:55.237100,-164,561212,-3107,661212,"{u'A': 11, u'B': 31}",0
541,95904.0,100000,2016-09-20 00:32:06.683280,-167,585180,-3495,685180,"{u'A': 12, u'B': 31}",0
542,95899.0,100000,2016-09-20 01:25:14.691070,-168,590865,-3473,690865,"{u'A': 11, u'B': 34}",0
543,95611.0,100000,2016-09-20 11:28:26.764390,-170,565598,-1622,665598,"{u'A': 10, u'B': 34}",0
544,95577.0,100000,2016-09-20 11:50:47.033620,-174,495015,-1393,595015,"{u'A': 7, u'B': 34}",0
545,95449.0,100000,2016-09-20 12:15:15.487790,-175,461217,-721,561217,"{u'A': 6, u'B': 33}",0
546,95455.0,100000,2016-09-20 12:44:34.010300,-174,494357,-742,594357,"{u'A': 7, u'B': 34}",0
547,95644.0,100000,2016-09-20 13:14:28.619150,-172,485631,-1740,585631,"{u'A': 7, u'B': 33}",0
548,95724.0,100000,2016-09-20 13:44:41.656270,-171,523326,-2187,623326,"{u'A': 9, u'B': 32}",0
549,95726.0,100000,2016-09-20 15:19:04.016280,-163,574356,-2218,674356,"{u'A': 12, u'B': 30}",0
550,95700.0,100000,2016-09-20 15:46:57.035220,-163,630948,-2085,730948,"{u'A': 14, u'B': 31}",0
551,95659.0,100000,2016-09-20 16:18:30.726950,-165,620928,-1792,720928,"{u'A': 14, u'B': 30}",0
552,95746.0,100000,2016-09-20 16:57:29.360020,-162,611758,-2349,711758,"{u'A': 14, u'B': 29}",0
553,95696.0,100000,2016-09-20 17:26:52.007950,-159,601706,-2031,701706,"{u'A': 14, u'B': 28}",0
554,95815.0,100000,2016-09-20 17:56:57.604830,-158,641458,-2778,741458,"{u'A': 14, u'B': 32}",0
555,95779.0,100000,2016-09-20 19:15:22.996270,-157,607946,-2520,707946,"{u'A': 13, u'B': 31}",0
556,95922.0,100000,2016-09-20 20:35:00.003260,-161,622634,-3430,722634,"{u'A': 14, u'B': 30}",0
557,95938.0,100000,2016-09-20 21:51:38.994420,-158,612958,-3491,712958,"{u'A': 14, u'B': 29}",0
558,95999.0,100000,2016-09-20 23:08:33.736480,-161,575994,-3885,675994,"{u'A': 12, u'B': 30}",0
559,95955.0,100000,2016-09-20 23:51:08.153680,-165,679701,-3604,779701,"{u'A': 16, u'B': 31}",0
560,95921.0,100000,2016-09-21 00:31:19.548720,-164,589302,-3441,689302,"{u'A': 13, u'B': 29}",0
561,95969.0,100000,2016-09-21 01:11:57.544780,-158,646470,-3732,746470,"{u'A': 15, u'B': 30}",0
562,95688.0,100000,2016-09-21 11:20:00.094640,-157,668104,-1822,768104,"{u'A': 16, u'B': 30}",0
563,95644.0,100000,2016-09-21 11:39:48.449480,-157,654059,-1529,754059,"{u'A': 15, u'B': 31}",0
564,95642.0,100000,2016-09-21 12:00:32.455970,-155,644295,-1541,744295,"{u'A': 15, u'B': 30}",0
565,95497.0,100000,2016-09-21 12:22:45.958530,-154,596438,-613,696438,"{u'A': 13, u'B': 30}",0
566,95658.0,100000,2016-09-21 12:49:51.904710,-154,644400,-1661,744400,"{u'A': 15, u'B': 30}",0
567,95694.0,100000,2016-09-21 13:19:29.402460,-155,626883,-1883,726883,"{u'A': 13, u'B': 33}",0
568,96257.0,100000,2016-09-21 13:41:25.405040,-157,668000,-5550,768000,"{u'A': 15, u'B': 32}",0
569,96615.0,100000,2016-09-21 15:03:30.493940,-162,747375,-8275,847375,"{u'A': 17, u'B': 35}",0
570,96658.0,100000,2016-09-21 15:23:02.952130,-161,704286,-8535,804286,"{u'A': 16, u'B': 33}",0
571,96740.0,100000,2016-09-21 15:43:20.005850,-161,671287,-9075,771287,"{u'A': 15, u'B': 32}",0
572,96768.0,100000,2016-09-21 16:03:42.911350,-160,724774,-9241,824774,"{u'A': 16, u'B': 35}",0
573,96635.0,100000,2016-09-21 16:31:28.444680,-167,810573,-8127,910573,"{u'A': 18, u'B': 39}",0
574,96819.0,100000,2016-09-21 17:02:26.504820,-166,806149,-9610,906149,"{u'A': 19, u'B': 36}",0
575,96739.0,100000,2016-09-21 17:28:24.410930,-166,862790,-8962,962790,"{u'A': 21, u'B': 37}",0
576,96692.0,100000,2016-09-21 17:54:44.100610,-168,805138,-8532,905138,"{u'A': 19, u'B': 36}",0
577,96556.0,100000,2016-09-21 18:21:05.559200,-166,841428,-7371,941428,"{u'A': 21, u'B': 35}",0
578,96547.0,100000,2016-09-21 20:14:16.066050,-165,865037,-7337,965037,"{u'A': 22, u'B': 35}",0
579,96624.0,100000,2016-09-21 21:46:33.377850,-165,851895,-8008,951895,"{u'A': 21, u'B': 36}",0
580,96475.0,100000,2016-09-21 22:52:54.952300,-163,860452,-6723,960452,"{u'A': 21, u'B': 37}",0
581,96628.0,100000,2016-09-21 23:37:45.895050,-160,928775,-8078,1028775,"{u'A': 23, u'B': 39}",0
582,96650.0,100000,2016-09-22 00:09:13.206920,-161,848156,-8318,948156,"{u'A': 20, u'B': 38}",0
583,96562.0,100000,2016-09-22 00:46:32.120270,-161,837570,-7593,937570,"{u'A': 20, u'B': 37}",0
584,96460.0,100000,2016-09-22 01:24:00.535830,-161,813092,-6737,913092,"{u'A': 19, u'B': 37}",0
585,97755.0,100000,2016-09-22 11:24:41.795220,-135,722022,-16615,822022,"{u'A': 16, u'B': 34}",0
586,98343.0,100000,2016-09-22 11:54:48.155080,-134,760398,-20933,860398,"{u'A': 17, u'B': 35}",0
587,98509.0,100000,2016-09-22 12:25:45.893670,-137,731434,-22154,831434,"{u'A': 17, u'B': 32}",0
588,98440.0,100000,2016-09-22 13:00:30.102220,-131,837333,-21781,937333,"{u'A': 21, u'B': 33}",0
589,98415.0,100000,2016-09-22 13:37:33.550770,-134,899384,-21738,999384,"{u'A': 24, u'B': 32}",0
590,97610.0,100000,2016-09-22 15:06:34.301420,-134,858469,-14860,958469,"{u'A': 23, u'B': 31}",0
591,97528.0,100000,2016-09-22 15:28:49.548430,-134,915747,-14353,1015747,"{u'A': 25, u'B': 32}",0
592,97063.0,100000,2016-09-22 15:49:31.504720,-133,1002734,-9988,1102734,"{u'A': 28, u'B': 34}",0
593,96978.0,100000,2016-09-22 16:09:44.761490,-134,967998,-8890,1067998,"{u'A': 27, u'B': 33}",0
594,97036.0,100000,2016-09-22 16:41:44.527620,-135,974426,-9459,1074426,"{u'A': 26, u'B': 36}",0
595,97184.0,100000,2016-09-22 17:14:05.534720,-140,922337,-10832,1022337,"{u'A': 25, u'B': 33}",0
596,96991.0,100000,2016-09-22 17:46:30.409550,-143,886944,-9146,986944,"{u'A': 24, u'B': 32}",0
597,97110.0,100000,2016-09-22 18:18:43.468230,-142,939510,-10169,1039510,"{u'A': 27, u'B': 30}",0
598,97428.0,100000,2016-09-22 19:56:43.910250,-140,956452,-13219,1056452,"{u'A': 28, u'B': 29}",0
599,97577.0,100000,2016-09-22 21:14:21.140420,-140,1025547,-14671,1125547,"{u'A': 30, u'B': 31}",0
600,97674.0,100000,2016-09-22 22:40:22.460700,-137,1002601,-15625,1102601,"{u'A': 29, u'B': 31}",0
601,97864.0,100000,2016-09-22 23:42:03.066190,-130,1014433,-17427,1114433,"{u'A': 29, u'B': 32}",0
602,97821.0,100000,2016-09-23 00:25:45.075560,-129,1000049,-17014,1100049,"{u'A': 28, u'B': 33}",0
603,97682.0,100000,2016-09-23 01:12:20.536130,-128,902994,-15771,1002994,"{u'A': 24, u'B': 33}",0
604,97397.0,100000,2016-09-23 11:21:51.781190,-130,900357,-13171,1000357,"{u'A': 24, u'B': 33}",0
605,97267.0,100000,2016-09-23 11:43:59.840430,-120,932918,-11966,1032918,"{u'A': 25, u'B': 34}",0
606,97360.0,100000,2016-09-23 12:06:16.828510,-125,943870,-13024,1043870,"{u'A': 25, u'B': 35}",0
607,97104.0,100000,2016-09-23 12:30:00.622760,-124,951450,-10688,1051450,"{u'A': 25, u'B': 36}",0
608,97098.0,100000,2016-09-23 12:56:39.875670,-125,947332,-10533,1047332,"{u'A': 24, u'B': 38}",0
609,97093.0,100000,2016-09-23 13:25:49.874390,-126,1008836,-10566,1108836,"{u'A': 27, u'B': 37}",0
610,96860.0,100000,2016-09-23 13:59:50.371300,-126,969082,-8553,1069082,"{u'A': 25, u'B': 38}",0
611,96794.0,100000,2016-09-23 15:23:46.826500,-123,938775,-7845,1038775,"{u'A': 25, u'B': 35}",0
612,96894.0,100000,2016-09-23 15:51:58.279650,-125,957755,-8906,1057755,"{u'A': 27, u'B': 32}",0
613,96686.0,100000,2016-09-23 16:24:05.886160,-123,926344,-7024,1026344,"{u'A': 27, u'B': 29}",0
614,96818.0,100000,2016-09-23 17:02:52.039650,-120,884182,-8312,984182,"{u'A': 26, u'B': 27}",0
615,96380.0,100000,2016-09-23 17:35:47.759180,-119,904068,-4472,1004068,"{u'A': 27, u'B': 27}",0
616,96341.0,100000,2016-09-23 18:07:35.420200,-118,893945,-4137,993945,"{u'A': 27, u'B': 26}",0
617,96431.0,100000,2016-09-23 19:45:43.905600,-116,871130,-4998,971130,"{u'A': 26, u'B': 26}",0
618,96374.0,100000,2016-09-23 21:10:18.204190,-118,866575,-4511,966575,"{u'A': 25, u'B': 28}",0
619,96351.0,100000,2016-09-23 22:41:39.051750,-121,927557,-4238,1027557,"{u'A': 28, u'B': 27}",0
620,96306.0,100000,2016-09-23 23:44:46.821540,-122,846271,-3744,946271,"{u'A': 25, u'B': 26}",0
621,96338.0,100000,2016-09-24 00:34:06.721810,-121,852256,-4005,952256,"{u'A': 24, u'B': 29}",0
622,96363.0,100000,2016-09-24 01:26:40.733050,-122,899811,-4196,999811,"{u'A': 26, u'B': 29}",0
623,95743.0,100000,2016-09-26 11:27:31.440600,-126,817994,965,917994,"{u'A': 24, u'B': 26}",0
624,95255.0,100000,2016-09-26 11:46:45.498480,-126,757555,4665,857555,"{u'A': 22, u'B': 25}",0
625,95372.0,100000,2016-09-26 12:08:56.991140,-130,777884,3720,877884,"{u'A': 22, u'B': 27}",0
626,95489.0,100000,2016-09-26 12:30:25.942910,-129,816102,2755,916102,"{u'A': 24, u'B': 26}",0
627,95576.0,100000,2016-09-26 12:55:41.441840,-131,750202,2312,850202,"{u'A': 22, u'B': 24}",0
628,95718.0,100000,2016-09-26 13:21:28.990600,-135,666782,1370,766782,"{u'A': 18, u'B': 25}",0
629,95781.0,100000,2016-09-26 13:54:01.405310,-135,676912,898,776912,"{u'A': 18, u'B': 26}",0
630,95658.0,100000,2016-09-26 15:23:38.413710,-131,699556,1775,799556,"{u'A': 19, u'B': 26}",0
631,95558.0,100000,2016-09-26 15:48:54.522370,-133,618724,2451,718724,"{u'A': 16, u'B': 25}",0
632,95588.0,100000,2016-09-26 16:17:22.373010,-132,603518,2364,703518,"{u'A': 17, u'B': 21}",0
633,95232.0,100000,2016-09-26 16:50:08.086930,-132,587724,4393,687724,"{u'A': 16, u'B': 22}",0
634,94878.0,100000,2016-09-26 17:19:13.395980,-134,595212,6588,695212,"{u'A': 16, u'B': 23}",0
635,94695.0,100000,2016-09-26 17:45:31.335830,-133,663986,7781,763986,"{u'A': 19, u'B': 23}",0
636,94844.0,100000,2016-09-26 18:11:41.443630,-134,622476,6719,722476,"{u'A': 18, u'B': 21}",0
637,94688.0,100000,2016-09-26 19:42:10.852280,-134,607802,7669,707802,"{u'A': 17, u'B': 22}",0
638,94817.0,100000,2016-09-26 20:56:37.558840,-134,645646,6871,745646,"{u'A': 19, u'B': 21}",0
639,94826.0,100000,2016-09-26 22:25:22.900320,-135,655333,6817,755333,"{u'A': 19, u'B': 22}",0
640,94694.0,100000,2016-09-26 23:33:35.521580,-133,729902,7803,829902,"{u'A': 21, u'B': 25}",0
641,94770.0,100000,2016-09-27 00:09:02.429270,-133,703064,7261,803064,"{u'A': 19, u'B': 27}",0
642,94853.0,100000,2016-09-27 00:50:05.842520,-133,661057,6667,761057,"{u'A': 18, u'B': 25}",0
643,94801.0,100000,2016-09-27 01:32:50.310720,-134,726635,7025,826635,"{u'A': 20, u'B': 27}",0
644,94767.0,100000,2016-09-27 11:26:53.385760,-125,689584,7054,789584,"{u'A': 18, u'B': 28}",0
645,95305.0,100000,2016-09-27 11:43:29.440550,-125,702785,3517,802785,"{u'A': 18, u'B': 29}",0
646,95332.0,100000,2016-09-27 12:01:33.012230,-126,749998,3183,849998,"{u'A': 20, u'B': 29}",0
647,95289.0,100000,2016-09-27 12:22:27.256390,-129,745641,3495,845641,"{u'A': 19, u'B': 31}",0
648,95517.0,100000,2016-09-27 12:43:25.328690,-126,798461,1687,898461,"{u'A': 22, u'B': 29}",0
649,95531.0,100000,2016-09-27 13:05:49.256080,-124,779157,1578,879157,"{u'A': 22, u'B': 27}",0
650,95554.0,100000,2016-09-27 13:29:44.226080,-124,746002,1520,846002,"{u'A': 21, u'B': 26}",0
651,95982.0,100000,2016-09-27 13:53:12.215320,-121,820148,-2070,920148,"{u'A': 24, u'B': 26}",0
652,96037.0,100000,2016-09-27 15:15:37.207730,-120,853947,-2450,953947,"{u'A': 25, u'B': 27}",0
653,95802.0,100000,2016-09-27 15:37:30.209010,-120,804775,-416,904775,"{u'A': 23, u'B': 27}",0
654,95887.0,100000,2016-09-27 16:01:25.366190,-118,830576,-1072,930576,"{u'A': 22, u'B': 32}",0
655,95943.0,100000,2016-09-27 16:27:07.206670,-120,821349,-1579,921349,"{u'A': 22, u'B': 31}",0
656,96103.0,100000,2016-09-27 16:52:46.906530,-120,889473,-2873,989473,"{u'A': 24, u'B': 33}",0
657,96125.0,100000,2016-09-27 17:15:48.475270,-120,948393,-3206,1048393,"{u'A': 24, u'B': 39}",0
658,96003.0,100000,2016-09-27 17:38:46.482260,-121,909648,-1938,1009648,"{u'A': 22, u'B': 40}",0
659,95876.0,100000,2016-09-27 18:00:42.878920,-120,884948,-809,984948,"{u'A': 21, u'B': 40}",0
660,96029.0,100000,2016-09-27 18:28:08.814600,-121,982371,-2300,1082371,"{u'A': 23, u'B': 45}",0
661,95648.0,100000,2016-09-27 19:48:18.572670,-123,1007650,1555,1107650,"{u'A': 23, u'B': 48}",0
662,95699.0,100000,2016-09-27 20:51:42.173070,-122,1074725,1013,1174725,"{u'A': 25, u'B': 50}",0
663,95698.0,100000,2016-09-27 21:59:18.815670,-122,1112066,1094,1212066,"{u'A': 27, u'B': 49}",0
664,95533.0,100000,2016-09-27 22:46:04.311200,-123,1039663,2881,1139663,"{u'A': 24, u'B': 49}",0
665,95448.0,100000,2016-09-27 23:28:18.756310,-125,1066368,3788,1166368,"{u'A': 26, u'B': 47}",0
666,95521.0,100000,2016-09-27 23:50:03.011110,-126,1014544,3072,1114544,"{u'A': 25, u'B': 44}",0
667,95612.0,100000,2016-09-28 00:17:29.318770,-129,1086108,2091,1186108,"{u'A': 28, u'B': 44}",0
668,95406.0,100000,2016-09-28 00:45:41.612270,-128,1083848,4340,1183848,"{u'A': 28, u'B': 44}",0
669,95419.0,100000,2016-09-28 01:21:50.956680,-130,1079886,4174,1179886,"{u'A': 27, u'B': 46}",0
670,95416.0,100000,2016-09-28 11:21:13.466350,-133,1117002,4339,1217002,"{u'A': 29, u'B': 45}",0
671,95566.0,100000,2016-09-28 11:45:39.921170,-141,1056392,2590,1156392,"{u'A': 28, u'B': 41}",0
672,95249.0,100000,2016-09-28 12:11:56.521430,-142,986843,5980,1086843,"{u'A': 26, u'B': 39}",0
673,95226.0,100000,2016-09-28 12:40:51.061360,-139,916315,6105,1016315,"{u'A': 23, u'B': 39}",0
674,94976.0,100000,2016-09-28 13:11:12.168800,-140,871288,8441,971288,"{u'A': 22, u'B': 37}",0
675,95102.0,100000,2016-09-28 13:47:48.432640,-145,825518,7363,925518,"{u'A': 20, u'B': 37}",0
676,95095.0,100000,2016-09-28 15:22:57.370000,-150,848938,7370,948938,"{u'A': 21, u'B': 37}",0
677,95239.0,100000,2016-09-28 15:52:59.438480,-149,826797,6117,926797,"{u'A': 20, u'B': 37}",0
678,95177.0,100000,2016-09-28 16:27:41.498420,-147,802804,6659,902804,"{u'A': 19, u'B': 37}",0
679,95508.0,100000,2016-09-28 17:02:28.461240,-145,852608,3752,952608,"{u'A': 21, u'B': 37}",0
680,95701.0,100000,2016-09-28 17:31:36.350890,-142,859880,1999,959880,"{u'A': 20, u'B': 40}",0
681,95814.0,100000,2016-09-28 18:03:19.512460,-144,927646,827,1027646,"{u'A': 22, u'B': 42}",0
682,95717.0,100000,2016-09-28 19:24:20.023400,-148,922502,1803,1022502,"{u'A': 21, u'B': 44}",0
683,95821.0,100000,2016-09-28 20:30:19.619920,-147,904071,760,1004071,"{u'A': 21, u'B': 42}",0
684,95926.0,100000,2016-09-28 21:48:46.343050,-150,924484,-198,1024484,"{u'A': 21, u'B': 44}",0
685,96046.0,100000,2016-09-28 23:07:30.459430,-150,925625,-1350,1025625,"{u'A': 21, u'B': 44}",0
686,96063.0,100000,2016-09-29 00:00:14.211410,-145,939705,-1536,1039705,"{u'A': 22, u'B': 43}",0
687,95760.0,100000,2016-09-29 00:45:35.450250,-146,831344,1131,931344,"{u'A': 20, u'B': 37}",0
688,95570.0,100000,2016-09-29 01:25:46.451700,-147,857430,2755,957430,"{u'A': 22, u'B': 35}",0
689,96572.0,100000,2016-09-29 11:38:22.412840,-149,965415,-6376,1065415,"{u'A': 27, u'B': 33}",0
690,96436.0,100000,2016-09-29 12:00:47.271700,-148,982077,-4965,1082077,"{u'A': 29, u'B': 30}",0
691,96258.0,100000,2016-09-29 12:25:12.964500,-146,970572,-3227,1070572,"{u'A': 29, u'B': 29}",0
692,96279.0,100000,2016-09-29 12:51:39.018000,-148,960880,-3329,1060880,"{u'A': 29, u'B': 28}",0
693,96344.0,100000,2016-09-29 13:20:14.272920,-148,980913,-3760,1080913,"{u'A': 29, u'B': 30}",0
694,96527.0,100000,2016-09-29 13:51:26.641560,-150,1039864,-5522,1139864,"{u'A': 31, u'B': 31}",0
695,96392.0,100000,2016-09-29 15:21:50.042800,-151,967522,-4338,1067522,"{u'A': 28, u'B': 31}",0
696,96304.0,100000,2016-09-29 15:49:06.575930,-152,980503,-3443,1080503,"{u'A': 29, u'B': 30}",0
697,96211.0,100000,2016-09-29 16:13:30.571520,-156,945933,-2296,1045933,"{u'A': 28, u'B': 29}",0
698,96133.0,100000,2016-09-29 16:48:48.271860,-157,874200,-1435,974200,"{u'A': 25, u'B': 29}",0
699,96240.0,100000,2016-09-29 17:21:40.915530,-158,832008,-2428,932008,"{u'A': 24, u'B': 27}",0
700,96480.0,100000,2016-09-29 17:52:21.514000,-156,858029,-4712,958029,"{u'A': 25, u'B': 27}",0
701,96355.0,100000,2016-09-29 18:27:13.519480,-156,780218,-3691,880218,"{u'A': 23, u'B': 24}",0
702,96204.0,100000,2016-09-29 20:16:54.984360,-156,755312,-2499,855312,"{u'A': 22, u'B': 24}",0
703,96305.0,100000,2016-09-29 21:34:31.256770,-154,736450,-3175,836450,"{u'A': 22, u'B': 22}",0
704,96232.0,100000,2016-09-29 22:46:42.432010,-154,726100,-2551,826100,"{u'A': 22, u'B': 21}",0
705,96475.0,100000,2016-09-29 23:41:38.551620,-155,745890,-4276,845890,"{u'A': 24, u'B': 18}",0
706,96562.0,100000,2016-09-30 00:20:56.965690,-154,669622,-4939,769622,"{u'A': 22, u'B': 15}",0
707,96412.0,100000,2016-09-30 01:01:24.253240,-153,682612,-4019,782612,"{u'A': 23, u'B': 14}",0
708,95350.0,100000,2016-09-30 11:08:50.831290,-150,717370,3032,817370,"{u'A': 26, u'B': 11}",0
709,95009.0,100000,2016-09-30 11:31:26.724150,-147,694437,6702,794437,"{u'A': 26, u'B': 9}",0
710,95131.0,100000,2016-09-30 11:49:19.133800,-142,619662,5755,719662,"{u'A': 24, u'B': 6}",0
711,95035.0,100000,2016-09-30 12:08:51.175530,-144,582041,6098,682041,"{u'A': 22, u'B': 7}",0
712,94976.0,100000,2016-09-30 12:29:37.577410,-145,610486,6574,710486,"{u'A': 22, u'B': 10}",0
713,95187.0,100000,2016-09-30 12:54:42.063920,-145,564950,5336,664950,"{u'A': 20, u'B': 10}",0
714,95332.0,100000,2016-09-30 13:19:24.515330,-148,608379,4714,708379,"{u'A': 21, u'B': 12}",0
715,95205.0,100000,2016-09-30 13:48:27.497580,-148,593853,5528,693853,"{u'A': 20, u'B': 13}",0
716,95250.0,100000,2016-09-30 15:21:03.516060,-148,683805,5147,783805,"{u'A': 23, u'B': 15}",0
717,94998.0,100000,2016-09-30 15:46:51.965980,-148,705636,6705,805636,"{u'A': 24, u'B': 15}",0
718,94955.0,100000,2016-09-30 16:08:21.422180,-147,668272,6996,768272,"{u'A': 22, u'B': 16}",0
719,94626.0,100000,2016-09-30 16:34:47.569290,-148,642808,9185,742808,"{u'A': 21, u'B': 16}",0
720,94682.0,100000,2016-09-30 17:02:36.566840,-146,610190,8903,710190,"{u'A': 20, u'B': 15}",0
721,94316.0,100000,2016-09-30 17:24:21.423680,-150,584847,10934,684847,"{u'A': 19, u'B': 15}",0
722,94538.0,100000,2016-09-30 17:45:37.263480,-152,572558,9599,672558,"{u'A': 18, u'B': 16}",0
723,94398.0,100000,2016-09-30 18:06:58.763390,-147,529581,10207,629581,"{u'A': 17, u'B': 14}",0
724,94716.0,100000,2016-09-30 19:17:37.066860,-145,564144,8506,664144,"{u'A': 18, u'B': 15}",0
725,94707.0,100000,2016-09-30 20:05:27.018310,-137,494100,8605,594100,"{u'A': 15, u'B': 15}",0
726,94694.0,100000,2016-09-30 21:07:11.618910,-133,569503,8610,669503,"{u'A': 17, u'B': 18}",0
727,94802.0,100000,2016-09-30 22:15:35.419130,-135,579747,7967,679747,"{u'A': 17, u'B': 19}",0
728,95003.0,100000,2016-09-30 23:02:11.267650,-134,547922,6807,647922,"{u'A': 16, u'B': 18}",0
729,95248.0,100000,2016-09-30 23:37:29.423540,-134,535502,5548,635502,"{u'A': 15, u'B': 19}",0
730,95285.0,100000,2016-10-01 00:05:41.421080,-136,545360,5363,645360,"{u'A': 15, u'B': 20}",0
731,95248.0,100000,2016-10-01 00:32:15.667860,-131,554838,5547,654838,"{u'A': 15, u'B': 21}",0
732,95351.0,100000,2016-10-01 01:03:46.014810,-126,594145,4922,694145,"{u'A': 15, u'B': 25}",0
733,95636.0,100000,2016-10-01 01:28:03.414160,-123,472582,3339,572582,"{u'A': 11, u'B': 22}",0
734,95972.0,100000,2016-10-03 12:19:33.945970,-121,436739,1792,536739,"{u'A': 9, u'B': 23}",0
735,95959.0,100000,2016-10-03 12:37:19.306920,-120,493709,1903,593709,"{u'A': 11, u'B': 24}",0
736,96236.0,100000,2016-10-03 12:57:30.286280,-121,467264,533,567264,"{u'A': 9, u'B': 26}",0
737,95843.0,100000,2016-10-03 13:19:25.355530,-115,455596,2527,555596,"{u'A': 9, u'B': 25}",0
738,95756.0,100000,2016-10-03 13:48:23.287150,-115,446811,2958,546811,"{u'A': 7, u'B': 29}",0
739,95869.0,100000,2016-10-03 14:19:23.672670,-114,447379,2371,547379,"{u'A': 7, u'B': 29}",0
740,95705.0,100000,2016-10-03 14:56:03.274390,-115,375767,3168,475767,"{u'A': 4, u'B': 29}",0
741,95613.0,100000,2016-10-03 16:29:36.230610,-115,347735,3467,447735,"{u'A': 2, u'B': 31}",0
742,95605.0,100000,2016-10-03 17:10:21.327130,-116,324053,3577,424053,"{u'A': 1, u'B': 31}",0
743,95471.0,100000,2016-10-03 17:44:16.456740,-117,374843,4062,474843,"{u'A': 4, u'B': 29}",0
744,95504.0,100000,2016-10-03 18:15:13.482470,-117,478836,3860,578836,"{u'A': 8, u'B': 30}",0
745,95547.0,100000,2016-10-03 18:45:05.341230,-116,512301,3623,612301,"{u'A': 9, u'B': 31}",0
746,95527.0,100000,2016-10-03 19:12:13.562170,-116,502464,3772,602464,"{u'A': 9, u'B': 30}",0
747,95681.0,100000,2016-10-03 21:01:46.525300,-116,493569,2977,593569,"{u'A': 9, u'B': 29}",0
748,95538.0,100000,2016-10-03 22:45:25.310770,-118,516410,3727,616410,"{u'A': 10, u'B': 29}",0
749,95375.0,100000,2016-10-04 00:01:37.170000,-120,473926,4598,573926,"{u'A': 7, u'B': 32}",0
750,95266.0,100000,2016-10-04 00:48:51.576430,-122,393182,5152,493182,"{u'A': 4, u'B': 31}",0
751,95419.0,100000,2016-10-04 01:23:19.274900,-129,421623,4457,521623,"{u'A': 6, u'B': 29}",0
752,95639.0,100000,2016-10-04 02:00:32.374590,-130,418418,3437,518418,"{u'A': 5, u'B': 31}",0
753,95550.0,100000,2016-10-04 11:50:07.024760,-126,411450,2037,511450,"{u'A': 3, u'B': 35}",0
754,95724.0,100000,2016-10-04 12:34:40.580050,-128,400848,2908,500848,"{u'A': 3, u'B': 34}",0
755,95735.0,100000,2016-10-04 12:56:17.128140,-136,395401,2868,495401,"{u'A': 4, u'B': 31}",0
756,95452.0,100000,2016-10-04 13:18:19.126520,-138,394226,4092,494226,"{u'A': 4, u'B': 31}",0
757,95465.0,100000,2016-10-04 13:46:19.028500,-138,384630,4029,484630,"{u'A': 4, u'B': 30}",0
758,95692.0,100000,2016-10-04 14:18:53.573660,-138,362103,3046,462103,"{u'A': 3, u'B': 30}",0
759,95727.0,100000,2016-10-04 14:51:18.123380,-136,315136,2889,415136,"{u'A': 1, u'B': 30}",0
760,95798.0,100000,2016-10-04 16:26:45.621220,-135,315364,2674,415364,"{u'A': 1, u'B': 30}",0
761,95856.0,100000,2016-10-04 17:07:02.821930,-135,325176,2586,425176,"{u'A': 1, u'B': 31}",0
762,95767.0,100000,2016-10-04 17:44:55.336100,-134,272132,2913,372132,"{u'A': 0, u'B': 28}",0
763,95954.0,100000,2016-10-04 18:12:09.873110,-134,276867,2326,376867,"{u'A': 1, u'B': 26}",0
764,96029.0,100000,2016-10-04 18:38:37.921130,-136,253474,2058,353474,"{u'A': 0, u'B': 26}",0
765,96123.0,100000,2016-10-04 19:06:18.982730,-137,287108,1829,387108,"{u'A': 1, u'B': 27}",0
766,96289.0,100000,2016-10-04 20:30:32.033080,-138,325308,1255,425308,"{u'A': 3, u'B': 26}",0
767,96126.0,100000,2016-10-04 21:40:42.025230,-139,273280,1801,373280,"{u'A': 0, u'B': 28}",0
768,96263.0,100000,2016-10-04 22:50:03.619570,-142,311313,1363,411313,"{u'A': 2, u'B': 27}",0
